House 1,House 2,House 3,House 4,House 5,House 6,House 7,House 8,House 9,House 10,House 11,House 12
Ketu,,Jupiter,Sun Mercury,Mars,Venus,Saturn Rahu,Moon,,,,
Ketu,Jupiter,Mercury,Sun,Venus Mars,Saturn,Moon Rahu,,,,,
,Jupiter,Sun Mercury,,Venus Mars,Saturn Rahu,Moon,,,,,Ketu
Jupiter,,Sun Mercury,Mars,Venus Saturn,Rahu,Moon,,,,,Ketu
Jupiter,Mercury,Sun,Venus Mars,Saturn Rahu,Moon,,,,,Ketu,
Jupiter,Sun Mercury,Mars,Venus Saturn,Rahu,Moon,,,,,Ketu,
Mercury,Sun,Venus Mars,Saturn Rahu,Moon,,,,,Ketu,,Jupiter
Sun Mercury,Mars,Venus,Saturn Rahu,Moon,,,,,Ketu,,Jupiter
Sun,Venus Mars,Saturn,Rahu,Moon,,,,,Ketu,Jupiter,Mercury
Mars,Venus,Saturn Rahu,Moon,,,,,Ketu,,Jupiter,Sun Mercury
Mars,Venus Saturn,Rahu,Moon,,,,,Ketu,Jupiter,Mercury,Sun
Venus Mars,Saturn Rahu,Moon,,,,,Ketu,,Jupiter,Sun Mercury,
Saturn,Rahu,Moon,,,,,Ketu,Jupiter,Mercury,Sun,Venus Mars
Saturn Rahu,Moon,,,,,Ketu,,Jupiter,Sun Mercury,Mars,Venus
Moon,,,,,Ketu,,Jupiter,Mercury,Sun,Venus Mars,Saturn Rahu
Moon,,,,,Ketu,Jupiter,Mercury,Sun,Mars,Venus Saturn,Rahu
,,,,Ketu,,Jupiter,Sun Mercury,Mars,Venus,Saturn Rahu,Moon
,,,Ketu,,Jupiter,Mercury,Sun,Venus Mars,Saturn Rahu,Moon,
,,,Ketu,Jupiter,,Sun Mercury,Mars,Venus Saturn,Rahu,Moon,
,,Ketu,,Jupiter,Mercury,Sun,Venus Mars,Saturn Rahu,Moon,,
,,Ketu,Jupiter,,Sun Mercury,Mars,Venus Saturn,Rahu,Moon,,
,Ketu,,Jupiter,Mercury,Sun,Venus Mars,Saturn Rahu,,Moon,,
,Ketu,,Jupiter,Sun Mercury,Mars,Venus Saturn,Rahu,Moon,,,
Ketu,,Jupiter,Mercury,Sun,Venus Mars,Saturn Rahu,,Moon,,,
Ketu,,Jupiter,Sun Mercury,Mars,Venus,Saturn Rahu,Moon,,,,
Ketu,Jupiter,Mercury,Sun,Venus Mars,Saturn,Rahu,Moon,,,,
,Jupiter,Sun Mercury,,Venus Mars,Saturn Rahu,Moon,,,,,Ketu
Jupiter,Mercury,Sun,Mars,Venus Saturn,Rahu,Moon,,,,,Ketu
Jupiter,Mercury,Sun,Venus Mars,Saturn Rahu,,Moon,,,,Ketu,
Jupiter,Sun Mercury,Mars,Venus Saturn,Rahu,Moon,,,,,Ketu,
Mercury,Sun,Venus Mars,Saturn Rahu,,Moon,,,,Ketu,,Jupiter
Sun Mercury,Mars,Venus,Saturn Rahu,Moon,,,,,Ketu,,Jupiter
Sun,Venus Mars,Saturn Rahu,,Moon,,,,Ketu,,Jupiter,Mercury
Mars,Venus,Saturn Rahu,,Moon,,,,Ketu,,Jupiter,Sun Mercury
Mars,Venus Saturn,Rahu,Moon,,,,,Ketu,Jupiter,Mercury,Sun
Venus Mars,Saturn Rahu,,Moon,,,,Ketu,,Jupiter,Sun Mercury,
Saturn,Rahu,Moon,,,,,Ketu,Jupiter,Mercury,Sun,Venus Mars
Saturn Rahu,Moon,,,,,Ketu,,Jupiter,Sun Mercury,Mars,Venus
,Moon,,,,Ketu,,Jupiter,Mercury,Sun,Venus Mars,Saturn Rahu
Moon,,,,,Ketu,Jupiter,Mercury,Sun,Venus Mars,Saturn,Rahu
,,,,Ketu,,Jupiter,Sun Mercury,Mars,Venus Saturn,Rahu,Moon
,,,Ketu,,Jupiter,Mercury,Sun,Venus Mars,Saturn Rahu,,Moon
,,,Ketu,Jupiter,,Sun Mercury,Mars,Venus Saturn,Rahu,Moon,
,,Ketu,,Jupiter,Mercury,Sun,Venus Mars,Saturn Rahu,,Moon,
,,Ketu,Jupiter,,Sun Mercury,Mars,Venus Saturn,Rahu,Moon,,
,Ketu,,Jupiter,Mercury,Sun,Venus Mars,Saturn Rahu,,Moon,,
,Ketu,,Jupiter,Sun Mercury,Mars,Venus Saturn,Rahu,,Moon,,
Ketu,,Jupiter,Mercury,Sun,Venus Mars,Saturn Rahu,,Moon,,,
Ketu,,Jupiter,Sun Mercury,Mars,Venus,Saturn Rahu,,Moon,,,
Ketu,Jupiter,Mercury,Sun,Venus Mars,Saturn,Rahu,Moon,,,,
,Jupiter,Sun Mercury,,Venus Mars,Saturn Rahu,,Moon,,,,Ketu
Jupiter,Mercury,Sun,Mars,Venus Saturn,Rahu,Moon,,,,,Ketu
Jupiter,Mercury,Sun,Venus Mars,Saturn Rahu,,Moon,,,,Ketu,
,Sun Mercury,Mars,Venus Saturn,Rahu,,Moon,,,,Ketu,Jupiter
Mercury,Sun,Venus Mars,Saturn Rahu,,Moon,,,,Ketu,,Jupiter
Sun Mercury,Mars,Venus Saturn,Rahu,,Moon,,,,Ketu,,Jupiter
Sun,Venus Mars,Saturn Rahu,,Moon,,,,Ketu,,Jupiter,Mercury
Mars,Venus,Saturn Rahu,,Moon,,,,Ketu,,Jupiter,Sun Mercury
Mars,Venus Saturn,Rahu,Moon,,,,,Ketu,Jupiter,Mercury,Sun
Venus,Saturn Rahu,,Moon,,,,Ketu,,Jupiter,Sun Mercury,Mars
Saturn Rahu,,Moon,,,,Ketu,,Jupiter,Mercury,Sun,Venus Mars
Rahu,,Moon,,,,Ketu,,Jupiter,Sun Mercury,Mars,Venus Saturn
,Moon,,,,Ketu,,Jupiter,Mercury,Sun,Venus Mars,Saturn Rahu
,Moon,,,,Ketu,Jupiter,Mercury,Sun,Venus Mars,Saturn,Rahu
Moon,,,,Ketu,,Jupiter,Sun Mercury,Mars,Venus Saturn,Rahu,
,,,Ketu,,Jupiter,Mercury,Sun,Venus Mars,Saturn Rahu,,Moon
,,,Ketu,Jupiter,Mercury,Sun,Mars,Venus Saturn,Rahu,,Moon
,,Ketu,,Jupiter,Mercury,Sun,Venus Mars,Saturn Rahu,,Moon,
,,Ketu,Jupiter,Mercury,Sun,Mars,Venus Saturn,Rahu,,Moon,
,Ketu,,Jupiter,Mercury,Sun,Venus Mars,Saturn Rahu,,Moon,,
,Ketu,,Jupiter,Sun Mercury,Mars,Venus Saturn,Rahu,,Moon,,
Ketu,,Jupiter,Mercury,Sun,Venus Mars,Saturn Rahu,,,Moon,,
Ketu,,Jupiter,Sun Mercury,Mars,Venus,Saturn Rahu,,Moon,,,
,Jupiter,Mercury,Sun,Venus Mars,Saturn Rahu,,,Moon,,,Ketu
,Jupiter,Sun Mercury,Mars,Venus,Saturn Rahu,,Moon,,,,Ketu
Jupiter,Mercury,Sun,Mars,Venus Saturn,Rahu,,Moon,,,,Ketu
Jupiter,Mercury,Sun,Venus Mars,Saturn Rahu,,Moon,,,,Ketu,
,Sun Mercury,Mars,Venus Saturn,Rahu,,Moon,,,,Ketu,Jupiter
Mercury,Sun,Venus Mars,Saturn Rahu,,,Moon,,,Ketu,,Jupiter
Sun Mercury,Mars,Venus Saturn,Rahu,,Moon,,,,Ketu,,Jupiter
Sun,Venus Mars,Saturn Rahu,,,Moon,,,Ketu,,Jupiter,Mercury
Mars,Venus,Saturn Rahu,,Moon,,,,Ketu,,Jupiter,Sun Mercury
Mars,Venus Saturn,Rahu,,Moon,,,,Ketu,Jupiter,Mercury,Sun
Venus,Saturn Rahu,,Moon,,,,Ketu,,Jupiter,Sun Mercury,Mars
Saturn Rahu,,,Moon,,,Ketu,,Jupiter,Mercury,Sun,Venus Mars
Rahu,,Moon,,,,Ketu,,Jupiter,Sun Mercury,Mars,Venus Saturn
,,Moon,,,Ketu,,Jupiter,Mercury,Sun,Venus Mars,Saturn Rahu
,Moon,,,Ketu,,Jupiter,Mercury,Sun,Venus Mars,Saturn Rahu,
Moon,,,,Ketu,,Jupiter,Sun Mercury,Mars,Venus Saturn,Rahu,
Moon,,,Ketu,,Jupiter,Mercury,Sun,Venus Mars,Saturn Rahu,,
,,,Ketu,Jupiter,Mercury,Sun,Mars,Venus Saturn,Rahu,,Moon
,,Ketu,,Jupiter,Mercury,Sun,Venus Mars,Saturn Rahu,,,Moon
,,Ketu,Jupiter,Mercury,Sun,Mars,Venus Saturn,Rahu,,Moon,
,Ketu,,Jupiter,Mercury,Sun,Venus Mars,Saturn Rahu,,,Moon,
,Ketu,,Jupiter,Sun Mercury,Mars,Venus Saturn,Rahu,,Moon,,
Ketu,,Jupiter,Mercury,Sun,Venus Mars,Saturn Rahu,,,Moon,,
Ketu,,Jupiter,Sun Mercury,Mars,Venus Saturn,Rahu,,Moon,,,
,Jupiter,Mercury,Sun,Venus Mars,Saturn Rahu,,,Moon,,,Ketu
,Jupiter,Sun Mercury,Mars,Venus,Saturn Rahu,,,Moon,,,Ketu
Jupiter,Mercury,Sun,Mars,Venus Saturn,Rahu,,Moon,,,,Ketu
Jupiter,Mercury,Sun,Venus Mars,Saturn Rahu,,,Moon,,,Ketu,
,Sun Mercury,Mars,Venus Saturn,Rahu,,Moon,,,,Ketu,Jupiter
Mercury,Sun,Venus Mars,Saturn Rahu,,,Moon,,,Ketu,,Jupiter
Sun Mercury,Mars,Venus Saturn,Rahu,,,Moon,,,Ketu,,Jupiter
Sun,Venus Mars,Saturn Rahu,,,Moon,,,Ketu,,Jupiter,Mercury
Mars,Venus,Saturn Rahu,,,Moon,,,Ketu,,Jupiter,Sun Mercury
Mars,Venus Saturn Rahu,,,Moon,,,Ketu,,Jupiter,Mercury,Sun
Venus,Saturn Rahu,,,Moon,,,Ketu,,Jupiter,Sun Mercury,Mars
Saturn Rahu,,,Moon,,,Ketu,,Jupiter,Mercury,Sun,Venus Mars
Rahu,,,Moon,,,Ketu,,Jupiter,Sun Mercury,Mars,Venus Saturn
,,Moon,,,Ketu,,Jupiter,Mercury,Sun,Venus Mars,Saturn Rahu
,Moon,,,Ketu,,Jupiter,Mercury,Sun,Venus Mars,Saturn Rahu,
,Moon,,,Ketu,,Jupiter,Sun Mercury,Mars,Venus Saturn,Rahu,
Moon,,,Ketu,,Jupiter,Mercury,Sun,Venus Mars,Saturn Rahu,,
,,,Ketu,Jupiter,Mercury,Sun,Mars,Venus Saturn,Rahu,,Moon
,,Ketu,,Jupiter,Mercury,Sun,Venus Mars,Saturn Rahu,,,Moon
,,Ketu,Jupiter,Mercury,Sun,Mars,Venus Saturn,Rahu,,,Moon
,Ketu,,Jupiter,Mercury,Sun,Venus Mars,Saturn Rahu,,,Moon,
,Ketu,Jupiter,,Sun Mercury,Mars,Venus Saturn,Rahu,,,Moon,
Ketu,,Jupiter,Mercury,Sun,Venus Mars,Saturn Rahu,,,Moon,,
Ketu,,Jupiter,Sun Mercury,Mars,Venus Saturn,Rahu,,,Moon,,
,Jupiter,Mercury,Sun,Venus Mars,Saturn Rahu,,,Moon,,,Ketu
,Jupiter,Sun Mercury,Mars,Venus,Saturn Rahu,,,Moon,,,Ketu
Jupiter,Mercury,Sun,Mars,Venus Saturn,Rahu,,,Moon,,,Ketu
Jupiter,Mercury,Sun,Venus Mars,Saturn Rahu,,,Moon,,,Ketu,
,Sun Mercury,Mars,Venus Saturn,Rahu,,,Moon,,,Ketu,Jupiter
Mercury,Sun,Venus Mars,Saturn Rahu,,,Moon,,,Ketu,,Jupiter
Sun Mercury,Mars,Venus Saturn,Rahu,,,Moon,,,Ketu,,Jupiter
Sun,Venus Mars,Saturn Rahu,,,Moon,,,Ketu,,Jupiter,Mercury
Mars,Venus,Saturn Rahu,,,Moon,,,Ketu,,Jupiter,Sun Mercury
Mars,Venus Saturn Rahu,,,,Moon,,Ketu,,Jupiter,Mercury,Sun
Venus,Saturn Rahu,,,Moon,,,Ketu,,Jupiter,Sun Mercury,Mars
Saturn Rahu,,,,Moon,,Ketu,,Jupiter,Mercury,Sun,Venus Mars
Rahu,,,Moon,,,Ketu,,Jupiter,Sun Mercury,Mars,Venus Saturn
,,Moon,,,Ketu,,Jupiter,Mercury,Sun,Venus Mars,Saturn Rahu
,,Moon,,Ketu,,Jupiter,Mercury,Sun,Venus Mars,Saturn Rahu,
,Moon,,,Ketu,Jupiter,,Sun Mercury,Mars,Venus Saturn,Rahu,
Moon,,,Ketu,,Jupiter,Mercury,Sun,Venus Mars,Saturn Rahu,,
Moon,,,Ketu,Jupiter,Mercury,Sun,Mars,Venus Saturn,Rahu,,
,,Ketu,,Jupiter,Mercury,Sun,Venus Mars,Saturn Rahu,,,Moon
,,Ketu,Jupiter,Mercury,Sun,Mars,Venus Saturn,Rahu,,,Moon
,Ketu,,Jupiter,Mercury,Sun,Venus Mars,Saturn Rahu,,,Moon,
,Ketu,Jupiter,,Sun Mercury,Mars,Venus Saturn,Rahu,,,Moon,
Ketu,,Jupiter,Mercury,Sun,Venus Mars,Saturn Rahu,,,,Moon,
Ketu,,Jupiter,Sun Mercury,Mars,Venus Saturn,Rahu,,,Moon,,
,Jupiter,Mercury,Sun,Venus Mars,Saturn Rahu,,,,Moon,,Ketu
,Jupiter,Sun Mercury,Mars,Venus,Saturn Rahu,,,Moon,,,Ketu
Jupiter,Mercury,Sun,Mars,Venus Saturn Rahu,,,,Moon,,Ketu,
Jupiter,Mercury,Sun,Venus Mars,Saturn Rahu,,,,Moon,,Ketu,
,Sun Mercury,Mars,Venus Saturn,Rahu,,,Moon,,,Ketu,Jupiter
Mercury,Sun,Venus Mars,Saturn Rahu,,,,Moon,,Ketu,,Jupiter
Sun Mercury,Mars,Venus Saturn,Rahu,,,Moon,,,Ketu,,Jupiter
Sun,Venus Mars,Saturn Rahu,,,,Moon,,Ketu,,Jupiter,Mercury
Mars,Venus Saturn,Rahu,,,Moon,,,Ketu,,Jupiter,Sun Mercury
Mars,Venus Saturn Rahu,,,,Moon,,Ketu,,Jupiter,Mercury,Sun
Venus,Saturn Rahu,,,Moon,,,Ketu,,Jupiter,Sun Mercury,Mars
Saturn Rahu,,,,Moon,,Ketu,,Jupiter,Mercury,Sun,Venus Mars
Rahu,,,Moon,,,Ketu,Jupiter,,Sun Mercury,Mars,Venus Saturn
,,,Moon,,Ketu,,Jupiter,Mercury,Sun,Venus Mars,Saturn Rahu
,,Moon,,Ketu,,Jupiter,Mercury,Sun,Venus Mars,Saturn Rahu,
,Moon,,,Ketu,Jupiter,,Sun Mercury,Mars,Venus Saturn,Rahu,
,Moon,,Ketu,,Jupiter,Mercury,Sun,Venus Mars,Saturn Rahu,,
Moon,,Ketu,,Jupiter,Mercury,Sun,Mars,Venus Saturn Rahu,,,
Moon,,Ketu,,Jupiter,Mercury,Sun,Venus Mars,Saturn Rahu,,,
,,Ketu,Jupiter,Mercury,Sun,Mars,Venus Saturn,Rahu,,,Moon
,Ketu,,Jupiter,Mercury,Sun,Venus Mars,Saturn Rahu,,,,Moon
,Ketu,Jupiter,,Sun Mercury,Mars,Venus Saturn,Rahu,,,Moon,
Ketu,,Jupiter,Mercury,Sun,Venus Mars,Saturn Rahu,,,,Moon,
Ketu,,Jupiter,Sun Mercury,Mars,Venus Saturn,Rahu,,,,Moon,
,Jupiter,Mercury,Sun,Venus Mars,Saturn Rahu,,,,Moon,,Ketu
,Jupiter,Sun Mercury,Mars,Venus,Saturn Rahu,,,,Moon,,Ketu
Jupiter,Mercury,Sun,Mars,Venus Saturn Rahu,,,,Moon,,Ketu,
Jupiter,Mercury,Sun,Venus Mars,Saturn Rahu,,,,Moon,,Ketu,
Mercury,Sun,Mars,Venus Saturn,Rahu,,,Moon,,,Ketu,Jupiter
Mercury,Sun,Venus Mars,Saturn Rahu,,,,Moon,,Ketu,,Jupiter
Sun Mercury,Mars,Venus Saturn,Rahu,,,,Moon,,Ketu,,Jupiter
Sun,Venus Mars,Saturn Rahu,,,,Moon,,Ketu,,Jupiter,Mercury
Mars,Venus Saturn,Rahu,,,,Moon,,Ketu,,Jupiter,Sun Mercury
Mars,Venus Saturn Rahu,,,,Moon,,Ketu,,Jupiter,Mercury,Sun
Venus Saturn,Rahu,,,,Moon,,Ketu,,Jupiter,Sun Mercury,Mars
Saturn Rahu,,,,Moon,,Ketu,,Jupiter,Mercury,Sun,Venus Mars
Rahu,,,,Moon,,Ketu,Jupiter,,Sun Mercury,Mars,Venus Saturn
,,,Moon,,Ketu,,Jupiter,Mercury,Sun,Venus Mars,Saturn Rahu
,,Moon,,Ketu,,Jupiter,Mercury,Sun,Venus Mars,Saturn Rahu,
,,Moon,,Ketu,Jupiter,,Sun Mercury,Mars,Venus Saturn,Rahu,
,Moon,,Ketu,,Jupiter,Mercury,Sun,Venus Mars,Saturn Rahu,,
,Moon,Ketu,,Jupiter,Mercury,Sun,Mars,Venus Saturn Rahu,,,
Moon,,Ketu,,Jupiter,Mercury,Sun,Venus Mars,Saturn Rahu,,,
Moon,Ketu,,Jupiter,Mercury,Sun,Mars,Venus Saturn Rahu,,,,
,Ketu,,Jupiter,Mercury,Sun,Venus Mars,Saturn Rahu,,,,Moon
,Ketu,Jupiter,,Sun Mercury,Mars,Venus Saturn,Rahu,,,,Moon
Ketu,,Jupiter,Mercury,Sun,Venus Mars,Saturn Rahu,,,,Moon,
Ketu,,Jupiter,Sun Mercury,Mars,Venus Saturn,Rahu,,,,Moon,
,Jupiter,Mercury,Sun,Venus Mars,Saturn Rahu,,,,,Moon,Ketu
,Jupiter,Sun Mercury,Mars,Venus,Saturn Rahu,,,,Moon,,Ketu
Jupiter,Mercury,Sun,Mars,Venus Saturn Rahu,,,,,Moon,Ketu,
Jupiter,Mercury,Sun,Venus Mars,Saturn Rahu,,,,Moon,,Ketu,
Mercury,Sun,Mars,Venus Saturn,Rahu,,,,Moon,,Ketu,Jupiter
Mercury,Sun,Venus Mars,Saturn Rahu,,,,Moon,,Ketu,,Jupiter
Sun Mercury,Mars,Venus Saturn,Rahu,,,,Moon,,Ketu,,Jupiter
Sun,Venus Mars,Saturn Rahu,,,,,Moon,Ketu,,Jupiter,Mercury
Mars,Venus Saturn,Rahu,,,,Moon,,Ketu,,Jupiter,Sun Mercury
Mars,Venus Saturn Rahu,,,,,Moon,Ketu,,Jupiter,Mercury,Sun
Venus Saturn,Rahu,,,,Moon,,Ketu,,Jupiter,Sun Mercury,Mars
Saturn Rahu,,,,,Moon,Ketu,,Jupiter,Mercury,Sun,Venus Mars
Rahu,,,,Moon,,Ketu,Jupiter,,Sun Mercury,Mars,Venus Saturn
,,,Moon,,Ketu,,Jupiter,Mercury,Sun,Venus Mars,Saturn Rahu
,,,Moon,Ketu,,Jupiter,Mercury,Sun,Venus Mars,Saturn Rahu,
,,Moon,,Ketu,Jupiter,Mercury,Sun,Mars,Venus Saturn,Rahu,
,Moon,,Ketu,,Jupiter,Mercury,Sun,Venus Mars,Saturn Rahu,,
,Moon,Ketu,,Jupiter,Mercury,Sun,Mars,Venus Saturn Rahu,,,
Moon,,Ketu,,Jupiter,Mercury,Sun,Venus Mars,Saturn Rahu,,,
Moon,Ketu,,Jupiter,Mercury,Sun,Mars,Venus Saturn Rahu,,,,
Moon,Ketu,,Jupiter,Mercury,Sun,Venus Mars,Saturn Rahu,,,,
,Ketu,Jupiter,,Sun Mercury,Mars,Venus Saturn,Rahu,,,,Moon
Ketu,,Jupiter,Mercury,Sun,Venus Mars,Saturn Rahu,,,,,Moon
Ketu,,Jupiter,Sun Mercury,Mars,Venus Saturn,Rahu,,,,Moon,
,Jupiter,Mercury,Sun,Venus Mars,Saturn Rahu,,,,,Moon,Ketu
,Jupiter,Sun Mercury,Mars,Venus Saturn,Rahu,,,,Moon,,Ketu
Jupiter,Mercury,Sun,Mars,Venus Saturn Rahu,,,,,Moon,Ketu,
Jupiter,Mercury,Sun,Venus Mars,Saturn Rahu,,,,,Moon,Ketu,
Mercury,Sun,Mars,Venus Saturn,Rahu,,,,Moon,,Ketu,Jupiter
Mercury,Sun,Venus Mars,Saturn Rahu,,,,,Moon,Ketu,,Jupiter
Sun Mercury,Mars,Venus Saturn,Rahu,,,,Moon,,Ketu,Jupiter,
Sun,Venus Mars,Saturn Rahu,,,,,Moon,Ketu,,Jupiter,Mercury
Mars,Venus Saturn,Rahu,,,,,Moon,Ketu,,Jupiter,Sun Mercury
Mars,Venus Saturn Rahu,,,,,Moon,Ketu,,Jupiter,Mercury,Sun
Venus Saturn,Rahu,,,,,Moon,Ketu,,Jupiter,Sun Mercury,Mars
Saturn Rahu,,,,,Moon,Ketu,,Jupiter,Mercury,Sun,Venus Mars
Rahu,,,,Moon,,Ketu,Jupiter,,Sun Mercury,Mars,Venus Saturn
,,,,Moon,Ketu,,Jupiter,Mercury,Sun,Venus Mars,Saturn Rahu
,,,Moon,Ketu,,Jupiter,Mercury,Sun,Venus Mars,Saturn Rahu,
,,Moon,,Ketu,Jupiter,Mercury,Sun,Mars,Venus Saturn,Rahu,
,,Moon,Ketu,,Jupiter,Mercury,Sun,Venus Mars,Saturn Rahu,,
,Moon,Ketu,,Jupiter,Mercury,Sun,Mars,Venus Saturn Rahu,,,
,Moon,Ketu,,Jupiter,Mercury,Sun,Venus Mars,Saturn Rahu,,,
Moon,Ketu,,Jupiter,Mercury,Sun,Mars,Venus Saturn Rahu,,,,
Moon,Ketu,,Jupiter,Mercury,Sun,Venus Mars,Saturn Rahu,,,,
Moon,Ketu,Jupiter,,Sun Mercury,Mars,Venus Saturn,Rahu,,,,
Ketu,,Jupiter,Mercury,Sun,Venus Mars,Saturn Rahu,,,,,Moon
Ketu,,Jupiter,Sun Mercury,Mars,Venus Saturn,Rahu,,,,,Moon
,Jupiter,Mercury,Sun,Venus Mars,Saturn Rahu,,,,,Moon,Ketu
,Jupiter,Sun Mercury,Mars,Venus Saturn,Rahu,,,,,Moon,Ketu
Jupiter,Mercury,Sun,Mars,Venus Saturn Rahu,,,,,Moon,Ketu,
Jupiter,Mercury,Sun,Venus Mars,Saturn Rahu,,,,,Moon,Ketu,
Mercury,Sun,Mars,Venus Saturn Rahu,,,,,,Moon Ketu,,Jupiter
Mercury,Sun,Venus Mars,Saturn Rahu,,,,,Moon,Ketu,,Jupiter
Sun Mercury,Mars,Venus Saturn,Rahu,,,,,Moon,Ketu,Jupiter,
Sun,Venus Mars,Saturn Rahu,,,,,Moon,Ketu,,Jupiter,Mercury
Mars,Venus Saturn,Rahu,,,,,Moon,Ketu,,Jupiter,Sun Mercury
Mars,Venus Saturn Rahu,,,,,Moon,Ketu,,Jupiter,Mercury,Sun
Venus Saturn,Rahu,,,,,Moon,Ketu,,Jupiter,Sun Mercury,Mars
Saturn Rahu,,,,,Moon,Ketu,,Jupiter,Mercury,Sun,Venus Mars
Rahu,,,,,Moon,Ketu,Jupiter,,Sun Mercury,Mars,Venus Saturn
,,,,Moon,Ketu,,Jupiter,Mercury,Sun Mars,Venus Saturn,Rahu
,,,Moon,Ketu,,Jupiter,Mercury,Sun,Venus Mars,Saturn Rahu,
,,,Moon Ketu,,Jupiter,Mercury,Sun,Mars,Venus Saturn Rahu,,
,,Moon,Ketu,,Jupiter,Mercury,Sun,Venus Mars,Saturn Rahu,,
,,Moon Ketu,,Jupiter,Mercury,Sun,Mars,Venus Saturn Rahu,,,
,Moon,Ketu,,Jupiter,Mercury,Sun,Venus Mars Saturn,Rahu,,,
,Moon Ketu,,Jupiter,Mercury,Sun,Mars,Venus Saturn Rahu,,,,
Moon,Ketu,,Jupiter,Mercury,Sun,Venus Mars,Saturn Rahu,,,,
Moon,Ketu,Jupiter,,Sun Mercury,Mars,Venus Saturn,Rahu,,,,
Ketu,,Jupiter,Mercury,Sun,Venus Mars,Saturn Rahu,,,,,Moon
Ketu,Jupiter,,Sun Mercury,Mars,Venus Saturn,Rahu,,,,,Moon
,Jupiter,Mercury,Sun,Venus Mars,Saturn Rahu,,,,,,Moon Ketu
,Jupiter,Sun Mercury,Mars,Venus Saturn,Rahu,,,,,Moon,Ketu
Jupiter,Mercury,Sun,Mars,Venus Saturn Rahu,,,,,,Moon Ketu,
Jupiter,Mercury,Sun,Venus Mars,Saturn Rahu,,,,,Moon,Ketu,
Mercury,Sun,Mars,Venus Saturn Rahu,,,,,,Moon Ketu,,Jupiter
Mercury,Sun,Venus Mars,Saturn Rahu,,,,,,Moon Ketu,,Jupiter
Sun Mercury,Mars,Venus Saturn,Rahu,,,,,Moon,Ketu,Jupiter,
Sun,Venus Mars,Saturn Rahu,,,,,,Moon Ketu,,Jupiter,Mercury
Mars,Venus Saturn,Rahu,,,,,Moon,Ketu,,Jupiter,Sun Mercury
Mars,Venus Saturn Rahu,,,,,,Moon Ketu,,Jupiter,Mercury,Sun
Venus Saturn,Rahu,,,,,Moon,Ketu,,Jupiter,Sun Mercury,Mars
Saturn Rahu,,,,,,Moon Ketu,,Jupiter,Mercury,Sun,Venus Mars
,,,,,Moon Ketu,,Jupiter,,Sun Mercury,Mars,Venus Saturn Rahu
,,,,Moon,Ketu,,Jupiter,Mercury,Sun Mars,Venus Saturn,Rahu
,,,,Moon Ketu,,Jupiter,Mercury,Sun,Venus Mars,Saturn Rahu,
,,,Moon Ketu,,Jupiter,Mercury,Sun,Mars,Venus Saturn Rahu,,
,,,Moon Ketu,,Jupiter,Mercury,Sun,Venus Mars Saturn,Rahu,,
,,Moon Ketu,,Jupiter,Mercury,Sun,Mars,Venus Saturn Rahu,,,
,,Moon Ketu,,Jupiter,Mercury,Sun,Venus Mars Saturn,Rahu,,,
,Moon Ketu,,Jupiter,Mercury,Sun,Mars,Venus Saturn Rahu,,,,
,Moon Ketu,,Jupiter,Mercury,Sun,Venus Mars,Saturn Rahu,,,,
Moon,Ketu,Jupiter,,Sun Mercury,Mars,Venus Saturn,Rahu,,,,
Moon Ketu,,Jupiter,Mercury,Sun,Venus Mars,Saturn Rahu,,,,,
Ketu,Jupiter,,Sun Mercury,Mars,Venus Saturn,Rahu,,,,,Moon
,Jupiter,Mercury,Sun,Mars,Venus Saturn Rahu,,,,,,Moon Ketu
,Jupiter,Mercury,Sun Mars,Venus Saturn,Rahu,,,,,,Moon Ketu
Jupiter,Mercury,Sun,Mars,Venus Saturn Rahu,,,,,,Moon Ketu,
Jupiter,Mercury,Sun,Venus Mars,Saturn Rahu,,,,,,Moon Ketu,
,Sun Mercury,Mars,Venus Saturn Rahu,,,,,,Moon Ketu,,Jupiter
Mercury,Sun,Venus Mars,Saturn Rahu,,,,,,Moon Ketu,,Jupiter
Sun Mercury,Mars,Venus Saturn,Rahu,,,,,Moon,Ketu,Jupiter,
Sun,Venus Mars,Saturn Rahu,,,,,,Moon Ketu,,Jupiter,Mercury
Mars,Venus Saturn,Rahu,,,,,,Moon Ketu,,Jupiter,Sun Mercury
Mars,Venus Saturn Rahu,,,,,,Moon Ketu,,Jupiter,Mercury,Sun
Venus Saturn,Rahu,,,,,,Moon Ketu,,Jupiter,Sun Mercury,Mars
Saturn Rahu,,,,,,Moon Ketu,,Jupiter,Mercury,Sun,Venus Mars
,,,,,Moon Ketu,,Jupiter,,Sun Mercury,Mars,Venus Saturn Rahu
,,,,,Moon Ketu,,Jupiter,Sun Mercury,Mars,Venus Saturn,Rahu
,,,,Moon Ketu,,Jupiter,Mercury,Sun,Venus Mars,Saturn Rahu,
,,,Moon Ketu,,Jupiter,Mercury,Sun,Mars,Venus Saturn Rahu,,
,,,Moon Ketu,,Jupiter,Mercury,Sun,Venus Mars Saturn,Rahu,,
,,Moon Ketu,,Jupiter,Mercury,Sun,Mars,Venus Saturn Rahu,,,
,,Moon Ketu,,Jupiter,Mercury,Sun,Venus Mars Saturn,Rahu,,,
,Moon Ketu,,Jupiter,Mercury,Sun,Mars,Venus Saturn Rahu,,,,
,Moon Ketu,,Jupiter,Mercury,Sun,Venus Mars,Saturn Rahu,,,,
